错,cuò,"error, blunder, mistake; wrong",13
承,chéng,"inherit, receive; succeed",8
印,yìn,"print, seal, stamp, chop, mark",5
晚,wǎn,"night, evening; late",11
兰,lán,"orchid; elegant, graceful",5
试,shì,"test, try, experiment",8
股,gǔ,"thighs, haunches, rump; share",8
拿,ná,"take, hold, grasp; bring; with",10
脑,nǎo,brain,10
预,yù,"prepare, arrange; in advance",10
谁,shuí,who? whom? whose? anyone?,10
益,yì,"profit, benefit; advantage",10
若,ruò,"if, supposing, assuming; similar",8
哪,nǎ,which? where? how?,9
微,wēi,"small, prefix micro-, trifling",13
尼,ní,Buddhist nun; transliteration,5
继,jì,"continue, maintain, carry on",10
送,sòng,"see off, send off; dispatch, give",9
急,jí,"quick, quickly; urgent, pressing",9
血,xuè,blood; radical number 143,6
惊,jīng,"frighten, surprise, startle",11
伤,shāng,"wound, injury; fall ill from",6
素,sù,white (silk); plain; vegetarian; formerly; normally,10
药,yào,leaf of Dahurian angelica plant; medicine,9
适,shì,"go, reach; appropriate, suitable",9
波,bō,"waves, breakers; undulations",8
夜,yè,"night, dark; in night; by night",8
省,shěng,"province; save, economize",9
初,chū,"beginning, initial, primary",7
喜,xǐ,"like, love, enjoy; joyful thing",12
卫,wèi,"guard, protect, defend",3
源,yuán,"spring; source, head; surname",13
食,shí,eat; meal; food; KangXi radical number 184,9
险,xiǎn,"narrow pass, strategic point",9
待,dài,"treat, entertain, receive; wait",9
述,shù,"narrate, state, express",8
陆,lù,"land, continental; army",7
习,xí,practice; flapping wings,3
置,zhì,"place, lay out; set aside",13
居,jū,"live, dwell, reside, sit",8
劳,láo,"labor, toil, do manual work",7
财,cái,"wealth, valuables, riches",7
环,huán,jade ring or bracelet; ring,8
排,pái,"row, rank, line",11
福,fú,"happiness, good fortune, blessing",13
纳,nà,"admit, take, receive, accept",7
欢,huān,"happy, pleased, glad; joy; enjoy",6
雷,léi,thunder,13
警,jǐng,"guard, watch; alert, alarm",19
获,huò,"obtain, get, receive; seize",10
模,mó,"model, standard, pattern; copy",14
充,chōng,"fill, be full, supply",6
负,fù,"load, burden; carry, bear",6
云,yún,"say, speak; clouds",4
停,tíng,"stop, suspend, delay; suitable",11
木,mù,"tree; wood, lumber; wooden",4
游,yóu,"to swim; float, drift; wander, roam",12
龙,lóng,dragon; symbolic of emperor,5
树,shù,"tree; plant; set up, establish",9
疑,yí,"doubt, question, suspect",14
层,céng,"storey, layer, floor, stratum",7
冷,lěng,"cold, cool; lonely",7
洲,zhōu,continent; island; islet,9
冲,chōng,soar; pour boiling water over,6
射,shè,"shoot, eject, issue forth, emit",10
略,lüè,"approximately, roughly; outline",11
范,fàn,surname; bee-like insect,8 9
竟,jìng,"finally, after all, at last",11
句,jù,sentence,5
室,shì,"room, home, house, chamber",9
异,yì,"different, unusual, strange",6
激,jī,"arouse, excite, incite; quickly",16
汉,hàn,Chinese people; Chinese language,5
村,cūn,"village, hamlet; uncouth, vulgar",7
哈,hā,sound of laughter,9
策,cè,"scheme, plan; to whip; urge",12
演,yǎn,"perform, put on; exercise",14
简,jiǎn,"simple, terse, succinct, a letter",13
卡,kǎ,"card, punch card; calorie",5
罪,zuì,"crime, sin, vice; evil; hardship",13
判,pàn,judge; discriminate; conclude,7
担,dān,"carry, bear, undertake",8
州,zhōu,"administrative division, state",6
静,jìng,"quiet, still, motionless; gentle",14
退,tuì,"step back, retreat, withdraw",9
既,jì,already; de facto; since; then,9
衣,yī,"clothes, clothing; cover, skin",6
宗,zōng,"lineage, ancestry; ancestor, clan",8
积,jī,"accumulate, store up, amass",10
余,yú,"I, my, me; surname; surplus",7
痛,tòng,"pain, ache; sorry, sad; bitter",12
检,jiǎn,check; examine,11
差,chà,"to differ; different, wrong; nearly, almost; an officer",9
富,fù,"abundant, ample; rich, wealthy",12
灵,líng,"spirit, soul; spiritual world",7
协,xié,be united; cooperate,6
角,jiǎo,"horn; angle, corner; point",7
占,zhàn,divine; observe; versify,5
配,pèi,"match, pair; equal; blend",10
征,zhēng,"invade, attack, conquer",8
修,xiū,study; repair; cultivate,9
皮,pí,"skin, hide, fur, feather; outer",5
挥,huī,direct; wipe away; squander,9
胜,shèng,"victory; excel, be better than",9
降,jiàng,"descend, fall, drop; lower, down",8
阶,jiē,"stairs, steps; rank, degree",6
审,shěn,"examine, investigate; judge",8
沉,chén,"sink, submerge; addicted to",7
坚,jiān,"hard, strong, firm; resolute",7
善,shàn,"good, virtuous, charitable, kind",12
妈,mā,"mother, mama",6
刘,liú,"surname; kill, destroy",6
读,dú,"read, study; pronounce",10
啊,a,exclamatory particle,10
超,chāo,"jump over, leap over; surpass",12
免,miǎn,spare; excuse from; evade,7
压,yā,press; oppress; crush; pressure,6
银,yín,"silver; cash, money, wealth",11
买,mǎi,"buy, purchase; bribe, persuade",6
皇,huáng,"royal, imperial; ruler, superior",9
养,yǎng,"raise, rear, bring up; support",9
伊,yī,"third person pronoun; he, she, this, that",6
怀,huái,"bosom, breast; carry in bosom",7
执,zhí,hold in hand; keep; carry out,6
副,fù,assist; supplement; assistant,11
乱,luàn,"confusion, state of chaos, revolt",7
抗,kàng,"resist, oppose, defy, reject",7
犯,fàn,"commit crime, violate; criminal",5
追,zhuī,"pursue, chase after; expel",9
帮,bāng,"help, assist; defend; shoe upper",9
宣,xuān,"declare, announce, proclaim",9
佛,fú,Buddha; of Buddhism; merciful person; Buddhist image; the dead (Jap.),7
岁,suì,year; age; harvest,6
航,háng,"sail; navigate; ship, boat",10
优,yōu,"superior, excellent; actor",6
怪,guài,"strange, unusual, peculiar",8
香,xiāng,"fragrant, sweet smelling, incense",9
著,zhe,manifest; (Cant.) to wear,11
田,tián,"field, arable land, cultivated",5
铁,tiě,"iron; strong, solid, firm",10
控,kòng,"accuse, charge; control",11
税,shuì,taxes,12
左,zuǒ,"left; east; unorthodox, improper",5
右,yòu,right; west; right-wing,5
份,fèn,"portion, part; duty",6
穿,chuān,"penetrate, pierce, drill; wear",9
艺,yì,"art; talent, ability; craft",4
背,bèi,back; back side; behind; betray,9
阵,zhèn,"column, row or file of troops",6
草,cǎo,"grass, straw, thatch, herbs",9
脚,jiǎo,"leg, foot; base, leg, foundation",11
概,gài,"generally, approximately",13
恶,è,"evil, wicked, bad, foul",10
块,kuài,"piece, lump; dollar",7
顿,dùn,"pause, stop; bow, kowtow; arrange",10
敢,gǎn,"to dare, venture; bold, brave",11
守,shǒu,"defend, protect, guard, conserve",6
酒,jiǔ,"wine, spirits, liquor, alcoholic beverage",10
岛,dǎo,island,7
托,tuō,"to hold up with palm; to support, rely on",6
央,yāng,"center, conclude, run out; beg",5
户,hù,door; family,4
烈,liè,"fiery, violent, vehement, ardent",10
洋,yáng,"ocean, sea; foreign; western",9
哥,gē,elder brother,10
索,suǒ,"large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated",10
胡,hú,"recklessly, foolishly; wildly",9
款,kuǎn,"item, article; clause; fund",12
靠,kào,"lean on, trust, depend on; near",15
评,píng,"appraise, criticize, evaluate",7
版,bǎn,printing blocks; edition,8
宝,bǎo,"treasure, jewel; precious, rare",8
座,zuò,"seat; stand, base",10
释,shì,"interprete, elucidate; release",12
景,jǐng,"scenery, view; conditions",12
顾,gù,look back; look at; look after,10
弟,dì,"young brother; junior; i, me",7
登,dēng,"rise, mount, board, climb",12
货,huò,"goods, commodities, products",8
互,hù,"mutually, reciprocally",4
付,fù,"give, deliver, pay, hand over; entrust",5
慢,màn,"slow(ly), leisurely, sluggish",14
欧,ōu,translit.: Europe; ohm; surname,8
换,huàn,change,10
闻,wén,hear; smell; make known; news,9
危,wēi,"dangerous, precarious; high",6
忙,máng,"busy, pressed for time; hustling",6
核,hé,"seed, kernel, core, nut; atom",10
暗,àn,"dark; obscure; in secret, covert",13
姐,jiě,"elder sister, young lady",8
介,jiè,"forerunner, herald, harbinger; to lie between; sea shell; to wear armor",4
坏,huài,"rotten, spoilt, bad, broken down",7
讨,tǎo,"to discuss; ask for, beg; demand; dun; marry",5
丽,lì,"beautiful, magnificent, elegant",7
良,liáng,"good, virtuous, respectable",7
序,xù,"series, serial order, sequence",7
升,shēng,"arise, go up; hoist; advance",4
监,jiān,"supervise, control, direct",10
临,lín,"draw near, approach; descend",9
亮,liàng,"bright, brilliant, radiant, light",9
露,lù,"dew; bare, open, exposed",21
永,yǒng,"long, perpetual, eternal, forever",5
呼,hū,"breathe sigh, exhale; call, shout",8
味,wèi,"taste, smell, odor; delicacy",8
野,yě,"open country, field; wilderness",11
架,jià,"rack, stand, prop; prop up",9
域,yù,"district, region, boundary; land",11
沙,shā,"sand, gravel, pebbles; granulated",7
掉,diào,"turn, move; shake, wag; drop down",11
括,kuò,"include, embrace, enclose",9
舰,jiàn,warship,10
鱼,yú,fish; surname; KangXi radical 195,8
杂,zá,"mixed, blended; mix, mingle",6
误,wù,"err, make mistake; interfere",9
湾,wān,"bay, cove, inlet, bend of stream",12
吉,jí,"lucky, propitious, good",6
减,jiǎn,"decrease, subtract, diminish",11
编,biān,"knit, weave; arrange; compile",12
楚,chǔ,name of feudal state; clear,13
肯,kěn,"willing; consent to, permit",8
测,cè,"measure, estimate, conjecture",9
败,bài,"be defeated, decline, fail",8
屋,wū,"house; room; building, shelter",9
跑,pǎo,"run, flee, leave in hurry",12
梦,mèng,dream; visionary; wishful,11
散,sàn,"scatter, disperse, break up",12
温,wēn,lukewarm,12
困,kùn,"to surround, beseige; to be surrounded; difficult",7
剑,jiàn,"sword, dagger, saber",9
渐,jiàn,gradually,11
封,fēng,"letter, envelope; feudal",9
救,jiù,"save, rescue, relieve; help, aid",11
贵,guì,"expensive, costly, valuable",9
枪,qiāng,"spear, lance; gun, rifle",8
缺,quē,"be short of, lack; gap, deficit",10
楼,lóu,building of two or more stories,13
县,xiàn,"county, district, subdivision",7
尚,shàng,"still, yet; even; fairly, rather",8
毫,háo,fine hair; measure of length,11
移,yí,"change place, shift; move about",11
娘,niáng,mother; young girl; woman; wife,10
朋,péng,"friend, pal, acquaintance",8
画,huà,"a painting, picture, drawing; to draw",8
班,bān,"class, group, grade; squad; job",10
智,zhì,"wisdom, knowledge, intelligence",12
亦,yì,"also, too; likewise",6
耳,ěr,"ear; merely, only; handle",6
恩,ēn,"kindness, mercy, charity",10
短,duǎn,"short; brief; deficient, lacking",12
掌,zhǎng,"palm of hand, sole of foot, paw",12
恐,kǒng,"fear; fearful, apprehensive",10
遗,yí,lose; articles lost; omit,12
固,gù,"to become solid, solidify; strength",8
席,xí,seat; mat; take seat; banquet,10
松,sōng,pine tree; fir tree,8
秘,mì,"secret, mysterious, abstruse",10
谢,xiè,thank; decline,12
鲁,lǔ,"foolish, stupid, rash; vulgar",12
遇,yù,"meet, come across, encounter",12
康,kāng,"peaceful, quiet; happy, healthy",11
虑,lǜ,"be concerned, worry about",10
幸,xìng,"luck(ily), favor, fortunately",8
均,jūn,"equal, even, fair; all, also",7
销,xiāo,"melt, fuse; market, sell",12
钟,zhōng,clock; bell,9
诗,shī,"poetry; poem, verse, ode",8
藏,cáng,"hide, conceal; hoard, store up",17
赶,gǎn,"pursue, follow; expel, drive away",10
剧,jù,"theatrical plays, opera, drama",10
票,piào,slip of paper or bamboo; ticket,11
损,sǔn,diminish; impair; injure,10
忽,hū,"suddenly, abruptly; neglect",8
巨,jù,"large, great, enormous; chief",4
炮,pào,"large gun, cannon; artillery",9
旧,jiù,"old, ancient; former, past",5
端,duān,"end, extreme; head; beginning",14
探,tàn,"find, locate; search, grope for",11
湖,hú,"a lake; Hubei, Hunan; bluish-green",12
录,lù,"copy, write down, record",8
叶,yè,"to harmonize, to rhyme; to unite; (borrowed for) leaf",5
春,chūn,spring; wanton,9
乡,xiāng,country; rural; village,3
附,fù,"adhere to, append; rely on near to",7
吸,xī,"inhale, suck in; absorb; attract",6
予,yǔ,"I, me; to give",4
礼,lǐ,social custom; manners; courtesy,5
港,gǎng,"port, harbor; small stream; bay",12
雨,yǔ,rain; rainy; KangXi radical 173,8
呀,ya,particle used to express surprise or mild emphasis; (Cant.) slurred form of the number ten,7
板,bǎn,"plank, board; iron or tin plate",8
庭,tíng,courtyard; spacious hall or yard,9
妇,fù,married women; woman; wife,6
归,guī,"return; return to, revert to",5
睛,jīng,eyeball; pupil of eye,13
饭,fàn,"cooked rice; food, meal",7
额,é,"forehead; tablet, plaque; fixed",15
含,hán,hold in mouth; cherish; contain,7
顺,shùn,"obey, submit to, go along with",9
输,shū,"transport, carry, haul",13
摇,yáo,"wag, swing, wave; shake; scull",13
招,zhāo,"beckon, summon; recruit, levy",8
婚,hūn,"get married; marriage, wedding",11
脱,tuō,take off,11
补,bǔ,"mend, patch, fix, repair, restore",7
谓,wèi,"say, tell; call, name; be called",11
督,dū,"supervise, oversee, direct",13
毒,dú,"poison, venom; poisonous",9
油,yóu,"oil, fat, grease, lard; paints",8
疗,liáo,"be healed, cured, recover",7
旅,lǚ,"trip, journey; travel; traveler",10
泽,zé,"marsh, swamp; grace, brilliance",8
材,cái,"material, stuff; timber; talent",7
灭,miè,"extinguish; wipe out, exterminate",5
逐,zhú,"chase, expel; one by one",10
莫,mò,"do not, is not, can not; negative",10
笔,bǐ,writing brush; write; stroke,10
亡,wáng,"death, destroyed; lose, perish",3
鲜,xiān,fresh; delicious; attractive,14
词,cí,"words; phrase, expression",7
圣,shèng,"holy, sacred",5
择,zé,"select, choose, pick out",8
寻,xún,"seek, search, look for; ancient",6
厂,chǎng,"factory, workshop; radical 27",2
睡,shuì,"sleep, doze",13
博,bó,"gamble, play games; wide, broad",12
勒,lēi,"strangle, tighten",11
烟,yān,"smoke, soot; opium; tobacco, cigarettes",10
授,shòu,"give to, transmit; confer",11
诺,nuò,"promise; assent, approve",10
伦,lún,normal human relationships,6
岸,àn,"bank, shore; beach, coast",8
奥,ào,"mysterious, obscure, profound",12
唐,táng,Tang dynasty; Chinese,10
卖,mài,sell; betray; show off,8
俄,é,"sudden(ly), soon; Russian",9
炸,zhà,to fry in oil; to scald; to explode,9
载,zài,"load; carry; transport, convey",10
洛,luò,river in Shanxi province; city,9
健,jiàn,"strong, robust, healthy; strength",10
堂,táng,hall; government office,11
旁,páng,"side; by side, close by, near",10
